7861312	18387712,15485441,4620451,15249156,926981,18713254,1183041,2100521,13790282,15666380,18393773,10350,16513135,14166096,14348594,14345566,930061,31353077,7861622,8914942,5763262
7861622	7861312,1183041,15249156,65289126,7846,13790282,18393773,35175054,930061,19029137,31353077,12611642,8914942
8115462	615813,18742918,48903,2334221,36253,646533,656673,15062954,20469167,4664501,12277182,7646402,61133,849101,6810832,16601823,15396961,799212,60273,11250,3325171,12534,11963132
8161232	15485441,16303106,813286,17220934,657863,12,15759202,20609518,14208982
8162312	176854913,28163,15174406,48263,45598477,128662158,55984911,23095315,262922606,5751832,1295001,922,418,14091431,9270952,126061711,23543726,15594928,27052339,6001592,14814905,7482,14726984,852041,43083,15693261,4558,696333,18206161,83941972,55630037,15699001,15144539,51303,23543993,1980271,20941681,8253682,254073,7101692
8207832	2727051,949521,14477161,12555,8308622,33423,10545,14220606,12534,16655768,1295001,14110750,17346623
8231962	60033,615813,11961352,2727051,11661,949521,15454228,1295001,11818,15736190,10336822,12277182,19903,10951232,14153283,50373,15212750,13889622,644463,11250,34163,14112756,14437310,12158
8253682	176854913,28163,15174406,8162312,25957130,175577355,12250252,696333,128662158,55984911,23095315,16529006,922,1980271,14615324,14167197,14759966,418979615,25214064,418,24285091,14091431,22059944,7052972,23543726,165964253,15594928,16302770,27052339,224879926,6001592,14814905,7482,5388222,14572992,15759755,14726984,852041,43083,15693261,4558,65682128,18206161,83941972,21689294,15699001,5750612,14320217,15144539,1282781,283732191,126061711,786148,229969254,37434214,17811689,21451151,262922606,202783087,15245806,20941681,30348363,23543993,3274711,254073,195785338,2891131,7101692
8274792	10447872,29054594,926981,17375110,47471628,2735631,17225361,1835411,17324058,18227869,3829151,15790496,7846,749863,14118444,14089458,809010,14864436,8634422,16001975,115485051,14704316,16272448,11864262,657863,126061257,19600970,61133,266043601,17913814,33423,30289889,14100451,50356964,813286,17912337,40338536,9509482,14130030,69193714,14299000,15841275,15736190
8295072	11348282
8308622	11133442,33923,18742918,19661706,1504011,1295001,36253,14110750,656673,6740642,639013,20469167,17473973,14601788,50597693,13721662,4664501,2727051,12741,4833,7738402,8207832,12555,668253,16601823,15396961,14477161,13212522,799212,60273,3325171,14220606,15736190,193563775
8464692	18387712,926981,2735631,1835411,37788181,14075928,16168089,734493,7282592,16430625,66576548,749863,2100521,14513842,14252975,23105968,22027186,20727483,62581962,15626814,57851967,7861312,11864262,79797834,14314315,23649104,14223829,17233110,18614747,33423,91285471,8637672,5107561,216520299,57729132,10350,14740219,24604797
8501792	82433,61133,33923,60033,25993,2727051,16866701,33423,949521,5827,20469167,12830,656673,7738402,13265572,639013,14503,14601788,6321322,48903,12591,10545,4664501,18359862,14108346,15351100,799212,8207832,24026819,9085252,12741,4833,6740642,849101,18638800,12555,180505807,1271901,14763,15396961,15777123,793830,1504011,14477161,13212522,749863,13420,22253,60273,11250,34163,14112756,12534,11661,15736190,13567
8634422	10447872,14690944,19752962,235755424,38108292,14681605,1183041,18227869,266043601,17403531,47471628,29054594,264315278,17014912,17912337,14413715,14130030,15249156,17324058,856731,17913814,83749658,3829151,15790496,18713254,749863,2100521,21215111,69193714,734493,14348594,14864436,2660661,19010233,12611642,14749755,18270268,62581962,14596798,16272448,16909728,7282592,20557892,126061257,19600970,16535484,15292112,4519121,21531222,45145944,17959695,16595296,30289889,14100451,12311462,17225361,40338536,14704316,9509482,23819371,10350,8274792,14089458,10810102,115485051,18498684,15955069,15736190
8637672	11864262,17241895,14314315,1835411,8464692,3829151,91285471
8708012	77155969,7388802,6068612,5334,14411797,106894107,4257571,93905958,19553393,14563376,15319993,14521530,98035778,5658692,19550535,29336648,14655436,43814349,59727190,5878842,682463,142877809,15636212,15842301
8732012	7388802,6068612,175624200,265,16079245,621583,14411797,19372697,106894107,36735522,4257571,93905958,8708012,1922861,14563376,19092024,15319993,5878842,29336648,4202701,19662799,14482052,19098937,16971994,33423,3442781,682463,242222569,38525803,13104722,15636212,115485051,14205820,15842301,20607358
8752622	60033,82433,11794312,25993,7400342,14334873,18214171,14538913,15062954,12591,5905672,14108346,9085252,12741,656673,5868362,61133,7552082,9463382,1271901,15396961,793830,22253,7372912,5569522,12534
8791662	60033,13276422,11961352,17673,1504011,12350092,11661,15454228,7400342,12591,14233500,12830,1729441,7738402,55963,14503,11818,14763,9655342,60463,18214320,10336822,14335160,14108346,24763,14437310,19903,5827,12741,14113479,61133,58063,18166611,2060631,4833,9796452,644463,11000562,34163,14112756,656673,14760567,16866701,12158
8914942	18746498,926981,2735631,16956955,4620451,18518052,18713254,749863,2100521,18393773,14348594,12611642,7861312,1183041,139162440,15666380,263292498,83883736,10350,39097715,31353077,10810102,115485051
8963722	14329770,15666380,11348282,1344951
9085252	33923,18742918,7772042,12555,12350092,12591,1295001,14334873,18214171,36253,14110750,8501792,7738402,13265572,20437031,11818,20469167,10545,17473973,18359862,14108346,14601788,50597693,14220606,4664501,15643073,2727051,12741,4833,6740642,18638800,6810832,8207832,15396961,15777123,3302,793830,949521,14477161,13212522,799212,8752622,11963132
9243482	15820160,60033,6008962,646533,17673,19661706,2727051,14733,15454228,7400342,1295001,14334873,12830,656673,7738402,18389670,11250,9655342,15153,34163,16729915,14601788,10951232,12741,5868362,61133,11661,12496,18166611,4833,14477161,799212,60273,11000562,3325171,14112756
9270952	176854913,28163,15174406,48263,8162312,12250252,696333,128662158,126061711,23095315,5751832,1295001,922,14759966,418,19335591,23543726,83941972,27052339,224879926,6001592,14814905,7482,4733771,14726984,852041,43083,15693261,4558,18206161,5750612,55630037,23543993,14320217,21451151,786148,229969254,51303,14091431,1980271,25214064,20941681,29999221,254073,195785338,2537471
9463382	82433,11133442,33923,615813,18742918,60033,5905672,17673,2727051,11661,949521,755859,12069912,14334873,20469167,36253,12830,646533,656673,7738402,68003,648873,15062954,48903,12591,34163,4664501,33501239,14335160,14108346,14601788,25993,1504011,8207832,12741,14538913,356663,61133,849101,18638800,7552082,13889622,6740642,12555,14763,16601823,4833,793830,3302,35943,15351100,13212522,799212,22253,8752622,60273,11250,3325171,14112756,12158,12534,14477161,15292410,11963132,15736190
9508922	14335880,19394188,21536398,50055701,11640472,65493023,15807856,5357812,7259302,18020081,14159148,15985455,7713202,2704951,19805496,15416505,12044602,10615232,18791763,20975060,15976697,20713061,813286,17078632,26533227,16364399,19771248,17872744,7841652,19208825,14669951,1050111
9509482	14690944,17014912,47471628,17912337,17324058,856731,734493,15790496,12311462,18227869,809010,14864436,8634422,16001975,8464692,14749755,16535484,16272448,16909728,7282592,19600970,61133,15841275,16595296,14100451,50356964,10447872,8274792,14704316,23819371,14130030,14089458,14299000,115485051
9607482	19692563,110062708
9624742	30313925,16613128,18481050,78408666,14091091,66369206,11348282,15647676,66369181,113420831
9648652	56413858,25389194,42472972,15501934,16364399,18983793,12044602,20707966,14669951
9650402	4833,7738402,5827,12741,13276422,5259111,646533,2727051,61133,11661,60273,34163,12534,14760567,24763,14233500,12158,13567
9655342	12161,6008962,646533,60033,11961352,17673,12555,2334221,15454228,7400342,18214171,36253,12830,656673,7738402,68003,15153,648873,15062954,14763,11250,12591,714033,3325171,2727051,10336822,14108346,24763,12277182,10951232,5827,12741,1729441,61133,15212750,11661,11133442,18166611,2060631,6740642,4833,9796452,793830,60463,13212522,14503,8791662,60273,95028210,34163,14112756,12534,11818,12158
9713422	20718199,19553393,4257571,4050671
9741082	16580226,67444229,55355654,194391047,8963722,15869453,33840144,53280402,193336046,34554134,55396121,86977818,111949935,37710752,4620451,14458660,15821830,15473958,14892073,17781165,19355826,14819061,15165493,15519544,21580985,12611642,296462011,18967754,15165502,14693823,19192224,14266435,19802879,28823239,19725644,18104778,15666380,23503181,15947277,16619832,34743251,7262292,14208982,398069463,14807898,18730575,108811740,11348282,14345566,52758395,16871528,43196650,16857707,8295072,20609518,178095983,14333974,22278898,5402612,31353077,16231417,15402623,19789439
9796452	15820160,12161,14257869,33923,646533,18742918,48903,11961352,17673,2727051,12350092,14733,949521,15454228,7400342,14334873,1295001,55963,15153,14110750,1768351,8501792,656673,7738402,18214171,13276422,20437031,648873,11818,11250,9655342,60463,18214320,5905672,849101,34163,12830,10336822,25993,24763,15351100,12277182,10951232,15643073,5827,6545732,50373,1729441,5868362,6740642,15212750,61133,18638800,332232530,18166611,9463382,2060631,36253,12741,12512,4833,12591,11661,14503,799212,68003,8791662,7372912,60273,11000562,3325171,14112756,14437310,12534,16866701,15062954,12158,13567
10336822	646533,18742918,11961352,17673,16866701,15736190,15454228,7400342,1295001,8231962,18214171,36253,12830,656673,2059301,18389670,714033,11818,9655342,12591,18214320,10545,14474034,17473973,14220606,19903,10951232,7646402,1729441,5868362,849101,15212750,61133,18166611,2060631,668253,13276422,9796452,14477161,14503,22253,8791662,644463,11250,13721662,12534,12277182,12158,13567
10386662	18387712,16430625,46650115,57851967,23105968,180719473,8464692,31158933,23649104,16168089,18614747,15626814,91285471
10447872	29054594,21215111,17403531,47471628,19752962,17959695,18227869,15790496,12311462,14864436,8634422,16535484,16272448,7282592,126061257,177292365,21531222,30289889,14100451,8274792,14704316,9509482,23819371,14089458,14299000,14740219
10615232	19553409,26533227,26487169,14335880,28164923,18805644,19394188,20608910,16032925,24905240,14331688,11640472,18481050,90484508,66369181,65493023,56413858,9624742,46176168,15985455,17454769,7713202,16624180,18770485,47975734,2704951,15416505,12044602,113420831,1652541,14293310,813286,27311044,30313925,37764422,16611084,16031927,76649729,16157855,18791763,20975060,3108351,41634520,28175577,18646108,9508922,20823648,6519522,23970102,20713061,22517990,17078632,29216764,14839147,18020081,5357812,16187637,15976697,1050111,48117116,16160352,14669951
10810102	14824849,18498684
10951232	60033,33923,646533,18742918,12161,5905672,17673,19661706,12555,11661,949521,15454228,7400342,1295001,14334873,18214171,36253,12830,8501792,656673,7738402,68003,18389670,20437031,648873,14763,9655342,20469167,15153,3325171,17473973,10336822,14108346,15351100,7772042,13721662,14220606,15643073,2727051,6545732,12741,4833,5868362,849101,61133,18638800,13889622,6740642,9243482,16601823,15396961,9796452,793830,1504011,2276201,13212522,14503,799212,60273,11250,34163,14112756,12277182,12534,14477161,12158,14601788
11000562	82433,15846407,11961352,12,140118545,15454228,12069912,12830,8501792,7738402,639013,9655342,10336822,14601788,13721662,4664501,10951232,1764931,12158,13889622,1271901,15396961,8791662,14760567,7104532,771712,60033,33923,18742918,2727051,1295001,55963,12161,6740642,13265572,14503,648873,6321322,657863,17636894,14335160,7646402,5827,50373,61133,58063,6810832,4519121,16601823,4833,3302,714033,3325171,15736190,12534,11963132,13567,13276422,48903,5905672,17673,1504011,949521,18214171,656673,15153,12591,10545,14474034,15351100,14544190,6545732,5868362,11661,18166611,2060631,9243482,15777123,9796452,793830,14477161,13212522,644463,60273,34163,768382,782912,646533,11794312,25993,7772042,14733,8308622,22253,14153283,16655768,14334873,14233500,36253,1768351,1729441,68003,15062954,14763,18214320,14112756,637373,14437310,19903,12741,3611041,18638800,9085252,799212,8752622,11250,6503412,644603
11133442	33923,13889622,12555,949521,36253,656673,6740642,7738402,20469167,4664501,14335160,1504011,61133,849101,7552082,9463382,668253,16601823,4833,35943,14477161,13212522,799212,22253,60273,11250,14112756,12534
11348282	16580226,26853548,15921684,86977818,19789439,21436960,29472803,15473958,104324908,17781165,15165493,16619832,15165502,14693823,168537920,30313925,23503181,15519544,17384099,180200031,85891683,193336046,14091091,52758395,19802879
11491562	36981250,136376395,16562949,16437867,21360626,75641903,14093707,39797585,79276242,18993395,810583,21986815,19884282,4050671,67213875,5763262,69671781
11611052	19208825,56413858,113420831,14924233,43919633
11640472	1183041,19394188,20608910,50055701,14075928,16157855,18215973,7259302,46176168,17454769,14348594,15416505,9508922,113420831,10615232,287413569,27311044,30313925,71627462,139162440,79797834,15666380,18791763,25073877,294728278,83883736,16160352,20713061,813286,31353077,1050111,15808765,14669951
11794312	60033,33923,646533,18742918,6545732,17673,2727051,12350092,11661,8308622,949521,14756754,1764931,7104532,7400342,1295001,14334873,18214171,36253,12830,8501792,656673,7738402,68003,13265572,13276422,10545,6321322,14763,11250,12591,18214320,15153,14544190,17688601,10336822,25993,24763,14601788,637373,14437310,24026819,9085252,12741,14113479,5868362,61133,58063,18638800,13889622,6740642,5905672,4833,9796452,12158,3302,15396961,1504011,15351100,13212522,12496,8752622,644463,60273,11000562,34163,14112756,13721662,12534,14477161,16822292,11818,15736190,13567
11864262	18387712,15485441,926981,930061,33423,1835411,10350,16168089,3829151,7282592,7846,749863,14331688,14118444,14252975,8464692,14218296,14596798,657863,917321,79797834,14314315,91285471,813286,8637672,20609518,14413715,18498684,24604797
11961352	6008962,33923,615813,48903,17673,2334221,8231962,18214171,12830,1729441,7738402,14503,648873,15062954,14763,11250,9655342,18214320,15153,3325171,10336822,14437310,5868362,61133,15212750,14733,18166611,9796452,714033,8791662,95028210,34163,16847294,12158,13567
11963132	12161,8115462,82433,25993,1504011,16866701,949521,18214171,12591,36253,17636894,14538913,7738402,68003,20469167,15153,4664501,356663,14108346,9085252,12741,656673,849101,61133,9463382,11250,14112756
12044602	20975060,15485441,16303106,15249156,14681605,15846407,16613128,18805644,19394188,14506253,1183041,428333,19029137,18906561,9508922,14075928,18396070,11640472,16032925,16157855,27029537,1344951,7846,46176168,18393773,17454769,14348594,16624180,18770485,2704951,15416505,11348282,3829151,12611642,14293310,22516671,7861312,20823648,27311044,17220934,657863,12,20252855,15666380,23503181,18791763,10615232,20608910,3108351,18646108,17818461,9624742,16160352,6519522,20713061,813286,17078632,1050111,7259302,10350,7713202,18020081,939091,5357812,31353077,10810102,15976697,14740219,15808765,14669951
12069912	82433,9463382,18742918,60033,5905672,25993,19661706,2727051,2334221,949521,755859,15454228,7400342,36253,646533,14538913,7738402,68003,20437031,648873,48903,5569522,9655342,12591,23487693,17473973,14335160,14220606,15643073,12741,656673,61133,849101,18638800,7552082,13889622,2060631,15396961,9796452,22253,8752622,60273,11250,14112756,16847294,12534,4833,15736190,193563775
12250252	30348363,176854913,28163,15174406,48263,8162312,45598477,5478542,55984911,23095315,5751832,1295001,922,14167197,14759966,418,15144539,5387302,19335591,9270952,419356073,23543726,165964253,27052339,254073,6001592,15699001,7482,29999221,4733771,14726984,852041,43083,15693261,4558,696333,24239440,18206161,83941972,55630037,3274711,27217496,14320217,14814905,126061711,1282781,786148,37434214,51303,95495913,14091431,23543993,1980271,20941681,8253682,37855605,5750612,7101692,128662158,2537471
12277182	33923,18742918,17673,19661706,2727051,11661,15454228,7400342,1295001,14334873,36253,1729441,7738402,668253,8115462,648873,15062954,14763,9655342,20469167,15153,17473973,10336822,15351100,14220606,10951232,15643073,1504011,12741,656673,5868362,15212750,16866701,18638800,12555,1235161,9243482,1271901,16601823,4833,9796452,2276201,13212522,60273,3325171,14112756,12158
12277852	809760,7388802,4257571,5658692,4048421,22575398,46023,14329770,83883736,14381922,15392494,33423,2960721,17944870,6370862,682463,20718199,14829912,14521530,4050671,14411797
12350092	15820160,60033,33923,646533,13276422,11794312,25993,11661,949521,14756754,15454228,1295001,14334873,14233500,12830,656673,68003,13265572,639013,648873,14763,12591,15153,24763,15351100,14544190,782912,9085252,12158,4833,5868362,13721662,61133,15212750,58063,15396961,9796452,3302,793830,799212,8791662,60273,3325171,14112756,14437310,12534,15736190
12611642	38108292,14333974,15821830,1183041,930061,33840144,14413715,34554134,9741082,3829151,19192224,29472803,14529828,18396070,304814889,26853548,69193714,14348594,7846,15165493,8634422,15519544,21580985,12044602,15869453,17941825,20216011,177292365,66696143,4519121,14091091,14208982,4257571,6633692,3442781,180200031,15473958,111949935,22278898,303558739,14819061,7861622,35908473,52758395,108811740,8914942,19802879
12640502	46650115,171159684,17241895,57729132,14881968,20200882,17233110
12860392	16303106,46650115,14681605,31158933,14513842,16168089,16430625,128997414,18393773,23105968,14348594,8464692,20727483,62581962,15626814,57851967,7861312,69017670,79797834,23649104,18614747,91285471,10386662,813286,66263785,57729132,10810102,115485051
12994322	15832964,16562949,14217286,265,15649706,16437867,4050671,39797585,18993395,810583,19884282,67213875
13085502	11661,714033,14544190,13276422,19903
13104722	7388802,6068612,16079245,14411797,7434902,19372697,106894107,4257571,93905958,5877292,14563376,15319993,14521530,29336648,14655436,43814349,19662799,14769234,14506253,59727190,16971994,3442781,682463,242222569,18823915,8732012,19553393,15432058,14205820,15842301
13212522	11133442,18742918,19661706,12555,8308622,949521,36253,656673,7738402,68003,11250,20469167,2727051,17473973,14335160,14220606,4664501,24026819,12741,6740642,18638800,7552082,9463382,16601823,4833,793830,3302,35943,1504011,14477161,799212,22253,60273,5569522,14112756,12534,193563775
13265572	771712,60033,33923,646533,5905672,25993,2727051,11661,8308622,33423,1295001,20469167,12830,1768351,8501792,656673,7738402,18638800,714033,6321322,14763,12591,10545,11794312,14110750,14112756,14601788,14544190,7646402,12555,9085252,12741,4833,61133,180505807,6810832,8207832,1271901,15396961,15777123,793830,3302,14477161,13212522,799212,60273,11000562,34163,6503412,14437310,15736190
13276422	11133442,16822292,12069912,14110750,8501792,7738402,639013,11818,9655342,60463,10336822,14601788,13721662,4664501,1504011,9463382,668253,15396961,814693,13420,8791662,16847294,14760567,7104532,60033,33923,18742918,2727051,12350092,768382,1295001,14538913,6740642,13265572,14503,648873,6321322,12830,14108346,24763,7646402,5827,50373,14113479,61133,15212750,58063,7816912,6810832,9650402,793830,11000562,12158,12534,11963132,8115462,48903,17673,12555,949521,656673,12591,15153,356663,14544190,9085252,4833,16866701,14437310,2060631,15777123,9796452,3302,5259111,14797160,14477161,13212522,60273,34163,14220606,15736190,15820160,11794312,25993,7772042,14733,14153283,7400342,14334873,6545732,14233500,36253,1768351,1729441,68003,12496,14763,11250,20469167,637373,12277182,19903,12741,18638800,799212,95028210,14112756,14157301,11661
13363282	1183041,1922861,749863,5469512,2100521,46023,428333,14506253,766195,10810102,83883736,471323,33423
13721662	33923,55963,18742918,5905672,19661706,12555,11661,8308622,22253,140118545,7400342,15736190,1295001,20469167,36253,14110750,656673,7738402,68003,18389670,10545,12591,15153,14474034,2727051,17473973,10336822,14601788,50597693,14220606,19903,10951232,7646402,14153283,9085252,12741,4833,849101,61133,18638800,9463382,2060631,668253,16601823,15396961,793830,949521,1504011,14477161,13212522,14503,799212,714033,60273,11250,6503412,14544190,12534,15351100,12158
13790282	7861312,15485441,15249156,10810102,7846,15846407,28706024,180505807,14166096,7861622,115485051,18498684,14596798
13889622	11250,11133442,33923,646533,35943,849101,61133,7552082,12534,356663,14335160,15736190
14089458	14690944,10447872,17375110,17403531,17324058,856731,18227869,15790496,12311462,809010,14864436,8634422,14749755,16272448,657863,19600970,61133,14100451,50356964,8274792,9509482,14130030,14299000,15841275
14091091	21436960,8295072,16580226,29472803,21292523,19725644,46220856,12611642,52758395,11348282
14091431	176854913,48263,8162312,696333,126061711,23095315,5751832,922,418,9270952,27052339,6001592,23543993,7482,14726984,4733771,15693261,4558,18206161,83941972,55630037,14814905,14320217,283732191,29087161,51303,16529006,1980271,8253682,254073
14093707	36981250,69671781,11491562,16437867,5877292,563200400,12994322,18993395,15640533,19884282,17298058,21986815
14100451	17014912,14690944,16303106,14681605,17375110,17403531,17959695,17324058,83749658,15790496,16197538,12311462,14089458,734493,809010,14864436,8634422,16001975,14704316,62581962,16272448,1183041,657863,126061257,19600970,61133,266043601,17913814,30289889,115485051,50356964,10447872,8274792,9509482,23819371,14130030,69193714,14299000,15841275
14108346	82433,11133442,9463382,17636894,8501792,7738402,9655342,1271901,10336822,33501239,14601788,4664501,782912,12555,13889622,10951232,668253,15396961,95028210,60033,33923,18742918,2727051,1295001,14538913,6740642,13265572,18389670,14503,648873,6321322,12830,14335160,7646402,5827,849101,61133,58063,16601823,4833,793830,22253,3325171,12158,12534,11963132,13567,8115462,48903,5905672,17673,1504011,949521,18214171,615813,656673,12591,15153,356663,15351100,14544190,9085252,15777123,14477161,13212522,60273,34163,15736190,12161,646533,25993,7772042,11661,7400342,14334873,36253,1768351,68003,14763,5569522,20469167,18214320,16847294,12741,18638800,799212,8752622,11250,14112756
14110750	18742918,7772042,12555,8308622,949521,7400342,16655768,36253,656673,6740642,13265572,639013,18389670,6321322,20469167,714033,4664501,17346623,50597693,13721662,17473973,7646402,14153283,9085252,7738402,2060631,8207832,668253,16601823,15396961,3302,14477161,799212,3325171,14220606,19903,768382
14112756	60033,11133442,33923,9463382,18742918,12161,5905672,17673,1504011,10545,33423,140118545,5827,7400342,14334873,782912,1295001,12591,15153,12830,646533,8501792,656673,7738402,68003,18638800,14503,648873,11818,14763,9655342,60463,714033,34163,4664501,356663,14335160,24763,14601788,799212,10951232,2727051,12741,4833,5868362,849101,61133,12496,7552082,18166611,13889622,6740642,12555,25993,36253,16601823,15396961,11661,35943,15351100,13212522,949521,644463,60273,11250,3325171,12158,12534,14477161,16866701,11963132,15062954,15736190,13567
14113479	656673,7646402,13265572,646533,14437310,11794312,17673,5868362,14763,14733,8791662,58063,11000562,34163,14112756,12830,7400342,24763,14544190,1768351
14118444	74673,14457787,18396070,17260743,15581992,16904234,930061,7744882,14252975,14881968,8274792,7350962,3829151,20333461,856731,14824849,14325471
14130030	10447872,16272448,14100451,8274792,14089458,19600970,47471628,61133,18227869,17912337,809010,14864436,16001975,14299000,9509482,3829151
14153283	33923,2727051,11661,14334873,14110750,8501792,656673,7738402,14763,12591,14601788,637373,7646402,12555,9085252,61133,18638800,6740642,3302,14477161,13212522,60273,34163,15736190
14157301	22012004,13276422,14763,12496,11000562,34163,14233500,15736190,13567
14159148	33933259
14166096	7861312,1183041,813286,7846,15846407,15666380,405056781,18713254,115485051
14167197	176854913,418,786148,696333,14320217,19335591,51303,12250252,45598477,4558,15693261,24239440,18206161,27052339,922,23543993,6001592,254073,7482,165964253
14188509	4833,7738402,12741,11661,61133,60273,34163,14112756,12830,15736190
14205820	7388802,6068612,19662799,175624200,8732012,15842301,14655436,4202701,16079245,14563376,14411797,265,15319993,16971994,19372697,33423,3442781,682463
14208982	16580226,34554134,1183041,46319532,8963722,16431371,12,15869453,17781165,194347664,53280402,19192224,14333974,734493,21436960,17384099,14458660,15473958,14892073,42950930,26853548,304814889,15165493,1344951,15519544,11348282,18104778,15165502,14819061,7861312,8295072,657863,19725644,18967754,25843787,15666380,15947277,8161232,4519121,4620451,14529828,14807898,6633692,12611642,15759202,43196650,21292523,52863597,10350,61367153,34743251,31353077,29912873,35908473,19802879,108811740,15402623
14214977	782912,4833,7738402,6545732,18742918,13276422,14437310,646533,2727051,11661,14733,16822292,14110750,14334873,1295001,12158,18214171,19903,15736190,1768351
14217286	16437867,16562949,14093707,930061,14344784,14824849,12994322,18993395,10810102,14995801,14740219,69671781
14218296	14326840
14220606	11133442,33923,646533,18742918,12555,11661,8308622,563200400,949521,755859,7400342,12069912,1295001,36253,14110750,14538913,7738402,639013,18389670,60273,11818,20469167,714033,17473973,10336822,16601823,50597693,13721662,17346623,10951232,7646402,2727051,9085252,12741,656673,180505807,18638800,24026819,8207832,668253,2059301,4833,793830,14477161,13212522,799212,22253,4664501,3325171,6503412,12277182,12534,19903,193563775
14223829	2100521,14348594,2735631,926981,749863
14233500	14760567,644463,14112756,37902551,19903,16601823
14252975	16168089,3829151,66576548,128997414,14118444,14513842,74673,7350962,8464692,62581962,15626814,57851967,69017670,657863,79797834,14314315,23649104,17233110,14432804,91285471,14740219,813286,43900648,57729132,7744882,115485051,18498684,24604797
14257869	12161,18742918,60033,12555,949521,1295001,14334873,12830,656673,7738402,639013,714033,48903,10545,3325171,15351100,14220606,2727051,9085252,12741,5868362,8207832,4833,9796452,3302,5259111,22253,34163,6503412,15736190
14266435	16871528,17941825,34743251,25007344,52758395
14293310	15485441,16303106,15846407,19394188,14506253,1922861,25589776,14075928,50055701,11640472,90484508,734493,65493023,37710752,18713254,41634520,18393773,14348594,1344951,12611642,1652541,7861312,1183041,19725644,216065604,30313925,657863,139162440,12,62581962,15666380,23503181,14166096,10615232,83883736,409486555,11348282,16160352,115485051,20713061,813286,30973,428333,5402612,58379000,15976697,14740219,15808765
14299000	10447872,14681605,21215111,47471628,17225361,14075928,856731,734493,15790496,17425194,18227869,809010,14864436,16001975,16272448,20557892,657863,61133,14100451,50356964,8274792,9509482,23819371,14130030,14089458,115485051,18498684
14314315	18387712,16430625,18614747,11864262,18396070,15485441,8637672,3829151,14252975,23649104,1835411,8464692,31158933,10810102,14326840,16168089,20727483,2735631,24604797,15626814,91285471
14320217	176854913,28163,15174406,48263,8162312,12250252,45598477,128662158,126061711,23095315,1295001,922,1980271,14167197,14759966,418,19335591,9270952,83941972,16302770,27052339,6001592,14814905,7482,14726984,852041,15693261,4558,696333,18206161,5750612,23543993,21451151,1282781,37434214,51303,17811689,14091431,16529006,202783087,20941681,8253682,254073,195785338,2891131,7101692
14325471	18713254,11864262,749863,8637672,18498684,79797834,657863,14118444,14824849,14348594,1835411,14326840,115485051,14413715,734493,14596798,3829151
14326840	30313925,74673,14331688,79797834,657863,14824849,809010,14413715,31353077,14500709,14669951,62581962,3829151
14329770	108979911,46023,657863,6370862,33423,471323,5763262,3829151
14331688	15485441,18608514,15513604,19553409,5905672,48029066,19394188,930061,20608910,33423,14293310,272395158,196168350,16157855,15515169,19400611,7846,749863,46176168,15846407,22276141,68140532,14348594,21265075,68198046,917321,14326840,15416505,3829151,5763262,22516671,10615232,1183041,22017602,27311044,30313925,11864262,43553,14883401,16073043,1344951,107114063,18791763,15976697,14924233,657863,25376735,6519522,16072676,22517990,18805644,12,16364399,19771248,18983793,1835411,7841652,16187637,19208825,107125748,3108351
14333974	16580226,67444229,15821830,194391047,37710752,16431371,15869453,33840144,53280402,19192224,15921684,14693823,34554134,15284375,86977818,15402623,14807898,8295072,29472803,14529828,15473958,29912873,454304530,19355826,14819061,15165493,46220856,21580985,12611642,115485051,20609518,18967754,15165502,19802879,168537920,17941825,14266435,16656631,28823239,41129933,62581962,25843787,19725644,23503181,15947277,4519121,11348282,4620451,7262292,14208982,398069463,83883736,14458660,271004250,18730575,6633692,17939037,16619832,15759202,85891683,349757265,16871528,43196650,52863597,193336046,178095983,156035056,61367153,22278898,34743251,5402612,31353077,304814889,35908473,16231417,52758395,108811740,19789439
14334873	60033,6008962,18742918,17673,2727051,12350092,11661,949521,16655768,1295001,36253,12830,656673,7738402,15062954,14763,95028210,20469167,18214320,15153,3325171,4664501,10336822,25993,15351100,14437310,10951232,7646402,1504011,6545732,12741,6740642,61133,18166611,9463382,4833,9796452,2276201,799212,8752622,60273,11000562,34163,14112756,12534,14477161,12158,14601788
14335160	60033,11133442,33923,646533,17673,11661,949521,13889622,20469167,18214320,356663,12741,61133,849101,7552082,9463382,4833,793830,35943,13212522,799212,60273,11250,14112756,12534,15736190
14335880	19553409,169203819,15513604,16160352,18906561,25101996,19394188,20608910,122207745,50055701,110445334,16031927,90484508,16032925,196168350,65493023,19416225,17220934,9624742,46176168,118756393,5357812,193785644,15985455,65691824,17454769,7713202,14839147,228747444,18770485,23970102,20252855,15416505,9508922,182824991,1652541,10615232,129879105,27311044,71627462,15515169,18805644,33933259,84129740,7259302,287413569,20713061,204386512,18791763,20975060,25073877,3108351,41634520,18646108,17818461,18215973,16157855,14924233,16072676,21010214,813286,44177383,17078632,29216764,26533227,76966145,2704951,16364399,18983793,28628850,15808765,7841652,113420831,15976697,14669951,37666984,61220477,1050111
14344784	813286,15259106,19624836,16562949,14217286,139162440,79797834,16437867,14824849,69671781
14345566	19192224,7861312,16303106,4620451,813286,18713254,1183041,15666380,494583213,20609518,18393773,39097715,14819061,83883736,54795290,15759202,3829151
